time,irvalue,redvalue
2025-03-09 15:04:05,1389,1039
2025-03-09 15:04:05,1383,1030
2025-03-09 15:04:05,1364,1016
2025-03-09 15:04:05,1367,1015
2025-03-09 15:04:05,1360,1024
2025-03-09 15:04:05,1368,1025
2025-03-09 15:04:07,1375,1042
2025-03-09 15:04:07,1388,1033
2025-03-09 15:04:07,1381,1021
2025-03-09 15:04:07,1364,1017
2025-03-09 15:04:07,1361,1023
2025-03-09 15:04:07,1360,1030
2025-03-09 15:04:07,1368,1031
2025-03-09 15:04:07,1373,1033
2025-03-09 15:04:07,1379,1043
2025-03-09 15:04:07,1371,1044
2025-03-09 15:04:07,1381,1051
2025-03-09 15:04:07,1383,1042
2025-03-09 15:04:07,1395,1039
2025-03-09 15:04:07,1382,1026
2025-03-09 15:04:07,1376,1032
2025-03-09 15:04:07,1367,1020
2025-03-09 15:04:07,1360,1025
2025-03-09 15:04:07,1362,1021
2025-03-09 15:04:07,1368,1031
2025-03-09 15:04:07,1368,1031
2025-03-09 15:04:07,1370,1043
2025-03-09 15:04:07,1389,1041
2025-03-09 15:04:07,1383,1054
2025-03-09 15:04:07,1387,1040
2025-03-09 15:04:07,1385,1034
2025-03-09 15:04:07,1383,1023
2025-03-09 15:04:07,1368,1015
2025-03-09 15:04:07,1365,1020
2025-03-09 15:04:07,1361,1027
2025-03-09 15:04:07,1365,1035
2025-03-09 15:04:07,1368,1030
2025-03-09 15:04:07,1372,1038
2025-03-09 15:04:07,1380,1046
2025-03-09 15:04:07,1381,1049
2025-03-09 15:04:07,1391,1049
2025-03-09 15:04:07,1392,1042
2025-03-09 15:04:07,1388,1025
2025-03-09 15:04:07,1373,1022
2025-03-09 15:04:07,1370,1017
2025-03-09 15:04:07,1358,1017
2025-03-09 15:04:08,1398,1042
2025-03-09 15:04:08,1381,1048
2025-03-09 15:04:08,1392,1047
2025-03-09 15:04:08,1385,1040
2025-03-09 15:04:08,1384,1024
2025-03-09 15:04:08,1373,1018
2025-03-09 15:04:08,1362,1017
2025-03-09 15:04:08,1355,1024
2025-03-09 15:04:08,1365,1035
2025-03-09 15:04:08,1376,1033
2025-03-09 15:04:08,1376,1038
2025-03-09 15:04:08,1372,1042
2025-03-09 15:04:08,1383,1041
2025-03-09 15:04:08,1381,1047
2025-03-09 15:04:08,1388,1038
2025-03-09 15:04:08,1376,1019
2025-03-09 15:04:08,1375,1016
2025-03-09 15:04:08,1362,1012
2025-03-09 15:04:08,1354,1018
2025-03-09 15:04:08,1356,1029
2025-03-09 15:04:08,1362,1021
2025-03-09 15:04:08,1361,1027
2025-03-09 15:04:08,1363,1041
2025-03-09 15:04:08,1378,1043
2025-03-09 15:04:08,1377,1043
2025-03-09 15:04:08,1381,1034
2025-03-09 15:04:08,1376,1028
2025-03-09 15:04:08,1376,1016
2025-03-09 15:04:08,1357,1008
2025-03-09 15:04:08,1354,1008
2025-03-09 15:04:08,1343,1021
2025-03-09 15:04:08,1359,1025
2025-03-09 15:04:08,1355,1024
2025-03-09 15:04:08,1366,1038
2025-03-09 15:04:08,1362,1040
2025-03-09 15:04:08,1378,1043
2025-03-09 15:04:08,1378,1039
2025-03-09 15:04:08,1376,1019
2025-03-09 15:04:08,1374,1015
2025-03-09 15:04:08,1366,1012
2025-03-09 15:04:10,1366,1034
2025-03-09 15:04:10,1374,1036
2025-03-09 15:04:10,1379,1041
2025-03-09 15:04:10,1385,1036
2025-03-09 15:04:10,1385,1035
2025-03-09 15:04:10,1379,1023
2025-03-09 15:04:10,1368,1014
2025-03-09 15:04:10,1362,1019
2025-03-09 15:04:10,1361,1020
2025-03-09 15:04:10,1358,1027
2025-03-09 15:04:10,1365,1024
2025-03-09 15:04:10,1363,1036
2025-03-09 15:04:10,1372,1042
2025-03-09 15:04:10,1383,1045
2025-03-09 15:04:10,1386,1043
2025-03-09 15:04:10,1387,1037
2025-03-09 15:04:10,1376,1023
2025-03-09 15:04:10,1369,1013
2025-03-09 15:04:10,1364,1014
2025-03-09 15:04:10,1355,1023
2025-03-09 15:04:10,1355,1029
2025-03-09 15:04:10,1362,1030
2025-03-09 15:04:10,1368,1024
2025-03-09 15:04:10,1363,1040
2025-03-09 15:04:10,1377,1040
